Cve_Ent,Cve_Mun,Value,tmax,tmin
24,30,809,27.18,12.57
24,30,809,29.88,14.135
24,30,809,32.644999999999996,17.345
24,30,809,32.545,17.21
24,31,756,25.61,14.9
24,31,756,28.305,15.16
24,31,756,33.925,16.355
24,31,756,36.269999999999996,17.265
24,32,797,26.07,12.05
24,32,797,28.08,13.285
24,32,797,30.21,16.115000000000002
24,32,797,30.06,16.1
24,33,774,24.04,12.21
24,33,774,25.195,12.82
24,33,774,25.98,14.715
24,33,774,25.21,15.545
24,34,168,28.91,20.54
24,34,168,30.285,21.45
24,34,168,33.9,22.465
24,34,168,36.78,23.02
24,35,471,26.01,11.2
24,35,471,28.255000000000003,12.95
24,35,471,30.5,16.325
24,35,471,29.8,15.835
24,36,54,26.14,15.74
24,36,54,28.205,16.265
24,36,54,33.68,17.869999999999997
24,36,54,36.290000000000006,18.395
24,37,197,25.85,16.82
24,37,197,27.83,17.41
24,37,197,31.944999999999997,19.52
24,37,197,34.69,20.695
24,38,942,27.07,18.54
24,38,942,29.095,18.96
24,38,942,33.07000000000001,20.59
24,38,942,35.865,21.785
24,39,848,27.45,19.34
24,39,848,29.395,19.665
24,39,848,33.365,20.805
24,39,848,36.254999999999995,21.94
24,40,767,28.73,20.29
24,40,767,30.200000000000003,21.064999999999998
24,40,767,33.945,22.25
24,40,767,36.95,22.73
24,41,133,28.0,19.66
24,41,133,29.685000000000002,19.98
24,41,133,33.565,20.96
24,41,133,36.47,21.985
24,42,359,28.09,20.06
24,42,359,29.825,20.634999999999998
24,42,359,33.6,21.8
24,42,359,36.425,22.685000000000002
24,43,266,25.12,11.85
24,43,266,27.035,12.89
24,43,266,29.025,15.469999999999999
24,43,266,28.770000000000003,15.445
24,44,746,25.39,12.65
24,44,746,26.97,14.254999999999999
24,44,746,27.935000000000002,16.67
24,44,746,26.64,16.220000000000002
24,45,185,25.02,11.95
24,45,185,26.68,13.3
24,45,185,28.205,16.335
24,45,185,27.495,15.995000000000001
24,46,545,25.74,10.89
24,46,545,26.65,10.98
24,46,545,27.549999999999997,12.879999999999999
24,46,545,27.41,13.52
24,47,624,24.95,13.29
24,47,624,27.545,14.53
24,47,624,29.905,17.6
24,47,624,29.19,17.425
24,48,689,24.91,12.11
24,48,689,26.755000000000003,13.795
24,48,689,28.28,16.945
24,48,689,27.435000000000002,16.795
24,49,687,24.85,13.04
24,49,687,25.875,13.495
24,49,687,26.455,15.11
24,49,687,25.51,15.245000000000001
24,50,390,27.12,11.51
24,50,390,28.185000000000002,12.344999999999999
24,50,390,29.365000000000002,15.080000000000002
24,50,390,29.39,15.380000000000003
24,51,880,26.05,12.7
24,51,880,28.47,14.365
24,51,880,30.905,17.53
24,51,880,30.435000000000002,16.945
24,52,49,27.55,15.33
24,52,49,30.08,15.995000000000001
24,52,49,33.96,19.009999999999998
24,52,49,34.69,19.935
24,53,871,25.14,16.41
24,53,871,27.305,16.985
24,53,871,31.849999999999998,18.765
24,53,871,34.805,20.04
24,54,301,23.49,13.86
24,54,301,25.895,14.73
24,54,301,31.049999999999997,16.695
24,54,301,33.715,17.895
24,55,757,26.7,11.46
24,55,757,28.634999999999998,12.99
24,55,757,30.475,16.17
24,55,757,29.97,15.66
24,56,536,26.25,12.55
24,56,536,28.380000000000003,14.34
24,56,536,30.64,17.77
24,56,536,30.115000000000002,17.12
24,57,74,25.72,16.5
24,57,74,27.725,17.11
24,57,74,32.015,19.155
24,57,74,34.834999999999994,20.375
24,58,902,25.01,16.37
24,58,902,27.315,17.125
24,58,902,33.04,19.125
24,58,902,35.64,19.235
25,1,117,29.37,17.7
25,1,117,28.020000000000003,17.2
25,1,117,26.3,16.1
25,1,117,26.025,15.43
25,2,236,27.47,14.91
25,2,236,26.86,15.1
25,2,236,25.82,14.645
25,2,236,26.03,14.025
25,3,505,31.39,10.33
25,3,505,30.225,10.440000000000001
25,3,505,28.515,10.195
25,3,505,29.384999999999998,10.7
25,4,355,31.52,14.06
25,4,355,30.775,13.93
25,4,355,30.185000000000002,14.135000000000002
25,4,355,31.064999999999998,14.66
25,5,469,32.98,12.66
25,5,469,31.055,12.75
25,5,469,29.085,12.469999999999999
25,5,469,30.980000000000004,12.54
25,6,258,31.82,12.99
25,6,258,30.275,13.61
25,6,258,28.564999999999998,13.335
25,6,258,30.189999999999998,12.785
25,7,100,35.48,17.1
25,7,100,33.98,16.095
25,7,100,32.305,15.04
25,7,100,32.870000000000005,15.775
25,8,338,28.87,13.94
25,8,338,28.08,13.85
25,8,338,26.615000000000002,13.655000000000001
25,8,338,27.325000000000003,13.83
25,9,557,30.03,15.94
25,9,557,29.945,15.73
25,9,557,30.02,15.850000000000001
25,9,557,30.155,16.115000000000002
25,10,228,35.57,17.88
25,10,228,33.905,17.295
25,10,228,32.120000000000005,16.130000000000003
25,10,228,32.305,15.75
25,11,794,31.16,16.59
25,11,794,30.16,16.195
25,11,794,28.785,15.085
25,11,794,29.630000000000003,14.41
25,12,988,30.12,15.05
25,12,988,29.36,14.815000000000001
25,12,988,28.675,14.855
25,12,988,29.4,15.33
25,13,899,34.11,12.5
25,13,899,33.07,12.690000000000001
25,13,899,31.415,12.335
25,13,899,31.939999999999998,12.225
25,14,452,30.2,15.32
25,14,452,29.785,15.135
25,14,452,29.555,15.325
25,14,452,30.13,15.815
25,15,179,33.63,13.47
25,15,179,32.82,13.42
25,15,179,31.369999999999997,12.765
25,15,179,32.004999999999995,12.365
25,16,54,30.75,12.78
25,16,54,29.875,12.395
25,16,54,28.65,12.254999999999999
25,16,54,29.380000000000003,12.844999999999999
25,17,385,33.92,14.94
25,17,385,32.82,14.315
25,17,385,31.369999999999997,13.64
25,17,385,31.895000000000003,14.26
25,18,102,28.96,13.75
25,18,102,27.92,14.34
25,18,102,26.52,13.96
25,18,102,27.16,13.18
26,1,552,32.28,11.26
26,1,552,29.950000000000003,9.28
26,1,552,26.32,7.62
26,1,552,26.67,10.3
26,2,186,29.49,10.21
26,2,186,27.265,7.65
26,2,186,24.04,5.01
26,2,186,23.535,7.12
26,3,976,34.06,14.62
26,3,976,31.845,13.579999999999998
26,3,976,29.744999999999997,12.09
26,3,976,30.59,12.465
26,4,198,32.85,12.22
26,4,198,29.555,9.355
26,4,198,24.485,7.65
26,4,198,25.095,10.67
26,5,595,32.16,7.25
26,5,595,30.324999999999996,5.23
26,5,595,27.54,2.92
26,5,595,28.05,3.85
26,6,981,30.68,10.07
26,6,981,28.060000000000002,7.905
26,6,981,24.520000000000003,6.005
26,6,981,25.26,8.825
26,7,342,33.89,12.54
26,7,342,30.810000000000002,10.12
26,7,342,25.98,8.505
26,7,342,26.23,10.96
26,8,935,31.54,9.54
26,8,935,29.66,7.7749999999999995
26,8,935,26.795,5.824999999999999
26,8,935,26.765,7.095
26,9,349,33.53,8.65
26,9,349,31.58,7.085
26,9,349,28.75,5.08
26,9,349,29.435000000000002,5.949999999999999
26,10,723,28.38,8.41
26,10,723,26.42,6.27
26,10,723,23.384999999999998,4.18
26,10,723,23.549999999999997,6.005000000000001
26,11,266,29.8,9.9
26,11,266,27.265,7.595000000000001
26,11,266,23.9,5.585
26,11,266,24.355,8.415
26,12,864,33.28,14.25
26,12,864,31.240000000000002,13.305
26,12,864,28.115000000000002,11.675
26,12,864,28.240000000000002,11.905000000000001
26,13,190,31.67,10.48
26,13,190,29.145000000000003,8.47
26,13,190,25.505000000000003,6.775
26,13,190,26.07,9.625
26,14,209,32.56,11.15
26,14,209,30.355,9.135
26,14,209,26.869999999999997,7.6049999999999995
26,14,209,27.175,10.365
26,15,97,30.23,10.5
26,15,97,27.965,8.285
26,15,97,24.73,6.055
26,15,97,24.590000000000003,8.165
26,16,357,32.84,12.36
26,16,357,30.215000000000003,10.16
26,16,357,26.314999999999998,8.78
26,16,357,26.67,11.055
26,17,82,32.19,12.52
26,17,82,28.53,10.3
26,17,82,23.450000000000003,9.36
26,17,82,24.71,11.86
26,18,711,32.95,12.35
26,18,711,30.915,11.379999999999999
26,18,711,28.155,9.685
26,18,711,28.46,9.780000000000001
26,19,606,28.42,9.9
26,19,606,25.625,7.54
26,19,606,21.924999999999997,5.215
26,19,606,22.725,7.645
26,20,153,32.98,11.99
26,20,153,30.21,9.955
26,20,153,26.18,8.8
26,20,153,26.78,11.795
26,21,834,34.32,12.94
26,21,834,32.47,11.379999999999999
26,21,834,29.335,9.475000000000001
26,21,834,29.384999999999998,10.61
26,22,859,30.69,10.96
26,22,859,27.865000000000002,8.655000000000001
26,22,859,24.049999999999997,6.89
26,22,859,24.869999999999997,9.899999999999999
26,23,224,31.6,10.46
26,23,224,29.4,8.59
26,23,224,26.205,6.67
26,23,224,26.509999999999998,8.885
26,24,144,33.71,10.71
26,24,144,31.745,8.83
26,24,144,28.82,7.045
26,24,144,28.75,8.665
26,25,167,32.56,16.68
26,25,167,30.845,15.629999999999999
26,25,167,27.994999999999997,14.085
26,25,167,28.174999999999997,14.76
26,26,330,31.53,14.79
26,26,330,28.675,13.855
26,26,330,26.18,12.215
26,26,330,27.585,11.75
26,27,157,29.86,10.85
26,27,157,27.575,8.565
26,27,157,24.415,6.17
26,27,157,24.605,8.22
26,28,742,33.21,10.83
26,28,742,31.255000000000003,8.975
26,28,742,28.355,7.109999999999999
26,28,742,28.365000000000002,8.639999999999999
26,29,38,32.78,15.58
26,29,38,31.03,14.43
26,29,38,27.795,12.809999999999999
26,29,38,27.54,13.625
26,30,445,31.8,12.24
26,30,445,29.39,10.73
26,30,445,25.405,9.73
26,30,445,25.814999999999998,11.685
26,31,337,28.98,8.37
26,31,337,27.064999999999998,6.39
26,31,337,24.08,4.135
26,31,337,24.205,5.43
26,32,574,32.11,10.87
26,32,574,30.16,9.015
26,32,574,27.28,7.015000000000001
26,32,574,27.445,8.725
26,33,905,28.74,16.59
26,33,905,27.244999999999997,15.955
26,33,905,25.1,14.48
26,33,905,25.009999999999998,13.81
26,34,214,31.93,10.84
26,34,214,29.5,8.855
26,34,214,25.880000000000003,7.1899999999999995
26,34,214,26.32,9.899999999999999
26,35,441,29.78,11.01
26,35,441,27.07,8.74
26,35,441,23.365000000000002,6.845
26,35,441,24.035,9.65
26,36,35,31.84,12.21
26,36,35,29.27,10.100000000000001
26,36,35,25.525,8.23
26,36,35,25.78,10.645
26,37,969,34.21,12.19
26,37,969,32.31,10.53
26,37,969,29.305,8.85
26,37,969,29.36,10.325
26,38,263,32.81,10.96
26,38,263,30.705000000000002,8.99
26,38,263,27.565,7.265
26,38,263,27.740000000000002,9.495000000000001
26,39,857,28.67,9.79
26,39,857,26.12,7.504999999999999
26,39,857,22.48,4.8149999999999995
26,39,857,22.785,6.415000000000001
26,40,363,30.44,7.64
26,40,363,28.615000000000002,5.869999999999999
26,40,363,25.799999999999997,3.8949999999999996
26,40,363,25.905,4.93
26,41,11,27.91,11.3
26,41,11,25.634999999999998,9.16
26,41,11,22.505,6.63
26,41,11,22.884999999999998,8.375
26,42,828,32.96,14.49
26,42,828,30.585,13.555
26,42,828,28.09,11.91
26,42,828,28.825,11.705
26,43,530,26.9,11.7
26,43,530,24.244999999999997,9.149999999999999
26,43,530,20.185000000000002,6.79
26,43,530,20.825000000000003,9.365
26,44,537,33.69,8.35
26,44,537,32.019999999999996,7.0
26,44,537,29.465,5.265000000000001
26,44,537,29.93,6.04
26,45,743,32.08,11.83
26,45,743,29.384999999999998,9.705
26,45,743,25.560000000000002,8.135
26,45,743,26.115000000000002,10.885
26,46,878,34.38,12.92
26,46,878,31.225,10.175
26,46,878,26.314999999999998,8.515
26,46,878,26.585,11.030000000000001
26,47,398,31.25,11.82
26,47,398,28.275,9.280000000000001
26,47,398,23.65,8.105
26,47,398,24.27,10.995000000000001
26,48,611,30.16,13.56
26,48,611,27.705,11.91
26,48,611,24.130000000000003,11.175
26,48,611,24.965000000000003,13.43
26,49,466,32.78,10.76
26,49,466,30.315,9.524999999999999
26,49,466,27.89,7.694999999999999
26,49,466,28.905,8.0
26,50,129,32.99,11.97
26,50,129,30.44,10.025
26,50,129,26.57,8.54
26,50,129,27.03,11.25
26,51,187,32.37,7.97
26,51,187,30.39,6.6850000000000005
26,51,187,27.994999999999997,5.005000000000001
26,51,187,28.715,5.735
26,52,940,32.2,7.18
26,52,940,30.335,5.22
26,52,940,27.509999999999998,3.135
26,52,940,27.78,4.27
26,53,348,32.13,10.96
26,53,348,29.68,8.97
26,53,348,25.975,7.405
26,53,348,26.439999999999998,10.27
26,54,755,34.03,9.32
26,54,755,32.125,8.035
26,54,755,29.365000000000002,6.265000000000001
26,54,755,29.96,7.16
26,55,916,30.61,14.76
26,55,916,28.905,12.504999999999999
26,55,916,25.665,11.629999999999999
26,55,916,25.35,13.915
26,56,937,34.84,13.2
26,56,937,32.22,11.53
26,56,937,28.225,10.235
26,56,937,28.55,12.42
26,57,334,34.16,10.39
26,57,334,32.14,8.545
26,57,334,29.115000000000002,6.49
26,57,334,29.36,8.025
26,58,658,33.01,12.98
26,58,658,30.439999999999998,10.96
26,58,658,26.69,9.195
26,58,658,26.935000000000002,11.14
26,59,195,25.45,10.36
26,59,195,22.555,7.715
26,59,195,18.765,5.305
26,59,195,19.759999999999998,7.93
26,60,115,31.05,11.87
26,60,115,28.175,9.285
26,60,115,23.64,7.45
26,60,115,24.095,10.485
26,61,541,33.63,8.84
26,61,541,31.665,7.43
26,61,541,28.89,5.635
26,61,541,29.63,6.695
26,62,756,33.9,10.82
26,62,756,32.105,9.71
26,62,756,29.244999999999997,7.845
26,62,756,29.555,8.344999999999999
26,63,317,34.18,10.68
26,63,317,32.135,8.77
26,63,317,29.060000000000002,6.82
26,63,317,28.93,8.505
26,64,495,33.52,12.44
26,64,495,30.700000000000003,9.84
26,64,495,26.515,8.29
26,64,495,26.935,10.625
26,65,585,32.63,12.09
26,65,585,29.78,9.81
26,65,585,25.314999999999998,8.075
26,65,585,25.564999999999998,10.645
26,66,930,34.52,12.8
26,66,930,32.400000000000006,10.845
26,66,930,28.880000000000003,9.14
26,66,930,28.950000000000003,11.280000000000001
26,67,226,31.19,10.45
26,67,226,29.130000000000003,8.49
26,67,226,26.14,6.505000000000001
26,67,226,26.259999999999998,8.52
26,68,958,33.45,10.69
26,68,958,31.495,8.99
26,68,958,28.46,7.265000000000001
26,68,958,28.72,9.14
26,69,578,29.39,3.7
26,69,578,27.65,1.945
26,69,578,25.14,0.16999999999999998
26,69,578,25.83,1.6099999999999999
26,70,643,32.32,10.57
26,70,643,28.345,8.8
26,70,643,23.47,8.215
26,70,643,25.37,10.945
26,71,558,29.7,15.0
26,71,558,27.36,14.17
26,71,558,25.134999999999998,12.65
26,71,558,26.134999999999998,12.24
26,72,255,31.6,19.65
26,72,255,30.125,18.785
26,72,255,27.705,17.565
26,72,255,27.725,17.665
27,1,565,29.38,19.63
27,1,565,31.104999999999997,20.244999999999997
27,1,565,34.724999999999994,21.1
27,1,565,36.06,22.125
27,2,112,28.56,21.42
27,2,112,30.155,22.175
27,2,112,33.85,23.71
27,2,112,36.565,24.715
27,3,14,29.71,19.77
27,3,14,31.32,20.634999999999998
27,3,14,35.315,23.0
27,3,14,38.185,24.1
27,4,490,31.17,21.54
27,4,490,33.400000000000006,22.525
27,4,490,38.03,24.41
27,4,490,40.82,25.18
27,5,885,26.75,20.48
27,5,885,28.27,21.025
27,5,885,32.075,22.415
27,5,885,34.980000000000004,23.805
27,6,991,29.44,21.85
27,6,991,31.535000000000004,22.665
27,6,991,36.085,24.310000000000002
27,6,991,39.074999999999996,25.305
27,7,499,28.4,18.62
27,7,499,30.544999999999998,19.009999999999998
27,7,499,34.655,20.479999999999997
27,7,499,35.935,22.125
27,8,630,30.35,21.61
27,8,630,32.165,22.47
27,8,630,36.28,24.045
27,8,630,39.105000000000004,24.770000000000003
27,9,1000,30.81,21.2
27,9,1000,32.85,22.185000000000002
27,9,1000,37.165,23.735
27,9,1000,39.795,24.275
27,10,828,29.39,21.97
27,10,828,31.105,22.729999999999997
27,10,828,35.355000000000004,24.47
27,10,828,38.620000000000005,25.535
27,11,323,29.96,18.83
27,11,323,31.36,19.439999999999998
27,11,323,35.415,21.42
27,11,323,37.760000000000005,22.77
27,12,713,30.98,20.26
27,12,713,33.025,21.3
27,12,713,37.730000000000004,23.285
27,12,713,40.385000000000005,24.16
27,13,525,30.55,21.57
27,13,525,32.55,22.505000000000003
27,13,525,37.055,24.415
27,13,525,40.14,25.37
27,14,660,26.72,21.56
27,14,660,27.66,22.02
27,14,660,30.575,23.295
27,14,660,33.19,24.494999999999997
27,15,273,28.29,19.41
27,15,273,30.565,20.32
27,15,273,34.63,21.634999999999998
27,15,273,36.845,22.13
27,16,226,29.53,20.41
27,16,226,31.365000000000002,21.39
27,16,226,35.075,22.84
27,16,226,37.47,23.305
27,17,140,30.89,20.18
27,17,140,32.555,20.825
27,17,140,36.09,22.22
27,17,140,37.615,23.435
28,1,667,29.43,19.29
28,1,667,30.435000000000002,20.59
28,1,667,33.30500000000001,22.57
28,1,667,36.685,23.8
28,2,636,28.28,20.2
28,2,636,29.200000000000003,21.28
28,2,636,31.884999999999998,22.75
28,2,636,34.72,23.075000000000003
28,3,349,28.88,21.27
28,3,349,29.695,22.17
28,3,349,32.535000000000004,23.35
28,3,349,35.675,23.835
28,4,871,26.96,19.02
28,4,871,28.875,19.7
28,4,871,33.945,21.365000000000002
28,4,871,37.055,21.835
28,5,16,26.64,17.1
28,5,16,28.185000000000002,18.485
28,5,16,31.405,20.93
28,5,16,33.8,22.39
28,6,816,21.99,12.06
28,6,816,24.67,13.21
28,6,816,27.91,16.195
28,6,816,28.049999999999997,16.735
28,7,968,26.66,16.09
28,7,968,27.15,16.34
28,7,968,28.85,18.244999999999997
28,7,968,31.119999999999997,20.195
28,8,381,28.32,17.84
28,8,381,30.385,18.490000000000002
28,8,381,34.325,20.215
28,8,381,36.94,21.564999999999998
28,9,285,25.52,22.7
28,9,285,26.07,22.985
28,9,285,27.57,23.975
28,9,285,29.03,25.17
28,10,968,27.65,17.75
28,10,968,28.494999999999997,19.17
28,10,968,31.349999999999998,21.485
28,10,968,34.855000000000004,23.369999999999997
28,11,622,24.27,17.18
28,11,622,26.810000000000002,17.835
28,11,622,31.970000000000006,19.58
28,11,622,34.42,20.310000000000002
28,12,376,28.39,20.35
28,12,376,30.115000000000002,21.185000000000002
28,12,376,34.005,22.505
28,12,376,36.965,22.95
28,13,596,27.14,18.01
28,13,596,29.165,19.145000000000003
28,13,596,32.53,21.155
28,13,596,34.745000000000005,22.405
28,14,560,27.53,16.58
28,14,560,28.09,16.729999999999997
28,14,560,29.775,18.619999999999997
28,14,560,32.275,20.490000000000002
28,15,656,26.76,16.21
28,15,656,27.035,16.490000000000002
28,15,656,28.765,18.485
28,15,656,31.275,20.505
28,16,23,24.43,16.37
28,16,23,26.265,17.509999999999998
28,16,23,29.78,19.445
28,16,23,32.135000000000005,20.725
28,17,343,20.46,13.05
28,17,343,24.02,14.260000000000002
28,17,343,29.325,16.14
28,17,343,30.595,16.67
28,18,75,28.85,18.45
28,18,75,30.165,19.515
28,18,75,33.150000000000006,21.59
28,18,75,36.135000000000005,23.380000000000003
28,19,331,26.85,17.56
28,19,331,28.71,18.755
28,19,331,32.415,20.494999999999997
28,19,331,35.11,21.15
28,20,237,23.62,15.4
28,20,237,25.405,16.61
28,20,237,29.35,18.675
28,20,237,31.72,19.759999999999998
28,21,142,28.17,20.45
28,21,142,29.885,21.105
28,21,142,34.06,22.515
28,21,142,37.135000000000005,23.04
28,22,815,24.91,18.24
28,22,815,24.92,19.145
28,22,815,25.185000000000002,21.380000000000003
28,22,815,28.235,22.915
28,23,813,26.96,17.66
28,23,813,27.75,19.045
28,23,813,30.285,21.33
28,23,813,33.5,22.73
28,24,333,26.75,16.35
28,24,333,27.39,16.525
28,24,333,28.985,18.255
28,24,333,31.424999999999997,20.22
28,25,284,26.67,16.21
28,25,284,27.295,16.41
28,25,284,28.885,18.2
28,25,284,31.105,20.105
28,26,822,19.78,10.19
28,26,822,22.005000000000003,11.465
28,26,822,24.79,13.52
28,26,822,24.950000000000003,13.845
28,27,623,27.83,16.6
28,27,623,28.799999999999997,16.78
28,27,623,30.86,18.835
28,27,623,33.185,20.235
28,28,562,26.66,18.06
28,28,562,28.59,18.79
28,28,562,34.295,20.740000000000002
28,28,562,37.265,20.98
28,29,738,24.38,16.56
28,29,738,27.03,17.28
28,29,738,32.89,19.275
28,29,738,35.445,19.64
28,30,31,29.1,19.11
28,30,31,30.93,20.195
28,30,31,34.099999999999994,22.055
28,30,31,36.584999999999994,23.43
28,31,54,21.12,12.44
28,31,54,24.740000000000002,13.46
28,31,54,29.23,15.635000000000002
28,31,54,29.965,16.12
28,32,298,26.56,16.63
28,32,298,26.665,16.975
28,32,298,28.314999999999998,19.02
28,32,298,31.240000000000002,21.134999999999998
28,33,768,26.58,16.99
28,33,768,26.445,17.525
28,33,768,27.189999999999998,19.799999999999997
28,33,768,30.835,21.740000000000002
28,34,239,26.74,17.19
28,34,239,28.095,18.425
28,34,239,31.07,20.325
28,34,239,33.705,21.985
28,35,178,26.8,19.5
28,35,178,27.015,21.064999999999998
28,35,178,28.57,23.009999999999998
28,35,178,32.32,24.125
28,36,54,25.98,15.92
28,36,54,27.225,17.32
28,36,54,30.555,19.56
28,36,54,33.18,21.59
28,37,282,27.72,20.26
28,37,282,28.89,21.67
28,37,282,31.630000000000003,23.53
28,37,282,34.055,24.055
28,38,376,26.84,21.97
28,38,376,27.380000000000003,22.674999999999997
28,38,376,29.36,23.759999999999998
28,38,376,31.53,24.77
28,39,570,23.62,14.44
28,39,570,26.634999999999998,15.245000000000001
28,39,570,31.189999999999998,17.945
28,39,570,32.29,18.729999999999997
28,40,150,26.53,17.14
28,40,150,26.335,17.945
28,40,150,26.5,20.435000000000002
28,40,150,30.475,22.215
28,41,310,24.96,16.28
28,41,310,27.380000000000003,17.450000000000003
28,41,310,31.365,19.595
28,41,310,33.66,20.72
28,42,352,25.75,16.9
28,42,352,27.08,17.905
28,42,352,30.409999999999997,19.78
28,42,352,33.205,21.205
28,43,100,28.29,19.88
28,43,100,29.955,20.595
28,43,100,33.815,22.04
28,43,100,36.879999999999995,22.82
29,1,886,24.46,6.63
29,1,886,24.095,7.029999999999999
29,1,886,24.895,8.19
29,1,886,26.384999999999998,9.29
29,2,728,25.12,7.31
29,2,728,24.71,7.67
29,2,728,25.5,8.79
29,2,728,27.055,9.82
29,3,43,23.36,5.73
29,3,43,23.02,6.095000000000001
29,3,43,23.7,7.23
29,3,43,25.005,8.295
29,4,306,23.18,5.63
29,4,306,23.055,6.115
29,4,306,23.805,7.4
29,4,306,25.035,8.580000000000002
29,5,37,24.1,6.1
29,5,37,23.645000000000003,6.505
29,5,37,24.33,7.7
29,5,37,25.77,8.805
29,6,599,20.33,6.92
29,6,599,20.365,7.07
29,6,599,21.665,8.004999999999999
29,6,599,23.310000000000002,8.93
29,7,868,23.38,7.22
29,7,868,23.2,7.68
29,7,868,23.935000000000002,8.905000000000001
29,7,868,25.29,9.955
29,8,358,23.51,6.47
29,8,358,23.36,6.955
29,8,358,24.07,8.21
29,8,358,25.314999999999998,9.355
29,9,905,23.89,5.95
29,9,905,23.495,6.395
29,9,905,24.26,7.645
29,9,905,25.72,8.815
29,10,963,24.52,6.98
29,10,963,24.165,7.36
29,10,963,25.0,8.51
29,10,963,26.535,9.594999999999999
29,11,524,24.02,6.1
29,11,524,23.5,6.455
29,11,524,24.075000000000003,7.595
29,11,524,25.475,8.7
29,12,609,21.3,5.94
29,12,609,20.97,6.195
29,12,609,21.92,7.13
29,12,609,23.68,7.959999999999999
29,13,64,23.08,5.27
29,13,64,22.86,5.82
29,13,64,23.58,7.140000000000001
29,13,64,24.79,8.35
29,14,438,23.77,6.71
29,14,438,23.32,7.005
29,14,438,24.025,8.02
29,14,438,25.595,8.925
29,15,931,21.8,6.34
29,15,931,21.435000000000002,6.59
29,15,931,22.285,7.495
29,15,931,24.025,8.3
29,16,199,23.27,6.08
29,16,199,23.119999999999997,6.635
29,16,199,23.85,7.935
29,16,199,24.96,9.125
29,17,545,24.55,8.08
29,17,545,24.495,8.535
29,17,545,25.41,9.735
29,17,545,26.729999999999997,10.79
29,18,449,24.46,6.63
29,18,449,24.095,7.029999999999999
29,18,449,24.895,8.19
29,18,449,26.384999999999998,9.29
29,19,10,21.0,6.05
29,19,10,20.665,6.3149999999999995
29,19,10,21.534999999999997,7.165
29,19,10,23.25,7.935
29,20,27,21.4,5.88
29,20,27,21.14,6.125
29,20,27,22.115000000000002,7.08
29,20,27,23.78,7.93
29,21,502,18.97,5.83
29,21,502,18.91,6.08
29,21,502,20.275,7.045
29,21,502,22.16,7.93
29,22,863,24.93,8.72
29,22,863,24.865000000000002,9.135000000000002
29,22,863,25.85,10.245000000000001
29,22,863,27.225,11.175
29,23,127,22.18,6.93
29,23,127,21.884999999999998,7.234999999999999
29,23,127,22.72,8.15
29,23,127,24.325000000000003,8.950000000000001
29,24,375,24.37,7.63
29,24,375,24.03,7.93
29,24,375,24.825000000000003,8.925
29,24,375,26.43,9.82
29,25,457,24.65,8.85
29,25,457,24.71,9.36
29,25,457,25.674999999999997,10.555
29,25,457,26.89,11.530000000000001
29,26,720,24.46,6.63
29,26,720,24.095,7.029999999999999
29,26,720,24.895,8.19
29,26,720,26.384999999999998,9.29
29,27,159,24.77,9.27
29,27,159,24.86,9.735
29,27,159,25.86,10.844999999999999
29,27,159,27.155,11.75
29,28,770,24.21,7.43
29,28,770,24.060000000000002,7.88
29,28,770,24.92,9.075
29,28,770,26.255,10.16
29,29,983,25.2,8.3
29,29,983,24.9,8.65
29,29,983,25.700000000000003,9.7
29,29,983,27.200000000000003,10.55
29,30,934,22.64,4.75
29,30,934,22.365000000000002,5.23
29,30,934,23.145,6.525
29,30,934,24.475,7.729999999999999
29,31,366,23.11,5.19
29,31,366,22.79,5.645
29,31,366,23.5,6.88
29,31,366,24.795,8.035
29,32,200,23.55,8.03
29,32,200,23.32,8.370000000000001
29,32,200,24.17,9.345
29,32,200,25.66,10.145
29,33,512,25.41,8.05
29,33,512,25.064999999999998,8.385000000000002
29,33,512,25.89,9.475000000000001
29,33,512,27.494999999999997,10.435
29,34,288,22.34,5.49
29,34,288,22.48,5.800000000000001
29,34,288,23.5,6.84
29,34,288,24.535,7.825000000000001
29,35,322,23.0,4.7
29,35,322,22.665,5.23
29,35,322,23.39,6.6
29,35,322,24.655,7.8549999999999995
29,36,289,25.38,7.79
29,36,289,25.02,8.155
29,36,289,25.8,9.235
29,36,289,27.375,10.195
29,37,357,23.32,6.82
29,37,357,23.33,7.405
29,37,357,24.15,8.66
29,37,357,25.240000000000002,9.82
29,38,895,23.76,5.65
29,38,895,23.340000000000003,6.08
29,38,895,24.03,7.32
29,38,895,25.435000000000002,8.47
29,39,77,23.26,5.02
29,39,77,22.885,5.545
29,39,77,23.6,6.875
29,39,77,24.905,8.09
29,40,550,24.69,6.87
29,40,550,24.195,7.220000000000001
29,40,550,24.835,8.344999999999999
29,40,550,26.365000000000002,9.369999999999997
29,41,353,24.93,8.72
29,41,353,24.865000000000002,9.135000000000002
29,41,353,25.85,10.245000000000001
29,41,353,27.225,11.175
29,42,447,24.61,8.76
29,42,447,24.53,9.18
29,42,447,25.439999999999998,10.25
29,42,447,26.78,11.105
29,43,78,24.75,6.8
29,43,78,24.29,7.195
29,43,78,24.994999999999997,8.354999999999999
29,43,78,26.515,9.375
29,44,922,24.61,8.76
29,44,922,24.53,9.18
29,44,922,25.439999999999998,10.25
29,44,922,26.78,11.105
29,45,300,22.48,6.26
29,45,300,22.3,6.375
29,45,300,23.125,7.18
29,45,300,24.43,8.004999999999999
29,46,332,22.02,4.82
29,46,332,22.055,5.235
29,46,332,23.07,6.485
